Site,Li,Сутки,Неделя,Месяц,Доступ
tprvd.ru,No,0,0,0,
trace-sites.ru,No,0,0,0,
tracker-site.ru,No,0,0,0,
trackers-torrent.ru,No,0,0,0,
tradaco.ru,No,0,0,0,
trade-cleaning.ru,Yes,3,41,252,
trade05.ru,No,0,0,0,
tradeplanet.ru,No,0,0,0,
trafalex.ru,No,0,0,0,
trailerchik.ru,Yes,0,0,61,
traileru.ru,No,0,0,0,
trailerus.ru,Yes,0,0,40,
traileruz.ru,Yes,0,1,26,
trainingforyou.ru,No,0,0,0,
tralee.ru,No,0,0,0,
tranelkune.ru,No,0,0,0,
trans-art.ru,No,0,0,0,
transaktiv.ru,Yes,0,7,11,
transaktivservice.ru,No,0,0,0,
transexual-adult-dating.ru,No,0,0,0,
transitsamara.ru,Yes,1,5,51,
transkargo-msk.ru,No,0,0,0,
transport-mir.ru,No,0,0,0,
trapist-1.ru,No,0,0,0,
trapla.ru,No,0,0,0,
trappist-1.ru,No,0,0,0,
trashopolis.ru,No,0,0,0,
travacvety76.ru,No,0,0,0,
travaneseno.ru,No,0,0,0,
travelkira.ru,No,0,0,0,
travysily.ru,No,0,0,0,
treeforum.ru,No,0,0,0,
trekkie.ru,No,0,0,0,
trelintrp.ru,No,0,0,0,
trend-remont02.ru,No,0,0,0,
trend-remont16.ru,No,0,0,0,
trend-remont23.ru,No,0,0,0,
trend-remont24.ru,No,0,0,0,
trend-remont34.ru,No,0,0,0,
trend-remont36.ru,No,0,0,0,
trend-remont52.ru,No,0,0,0,
trend-remont54.ru,No,0,0,0,
trend-remont55.ru,No,0,0,0,
trend-remont59.ru,No,0,0,0,
trend-remont61.ru,No,0,0,0,
trend-remont63.ru,No,0,0,0,
trend-remont64.ru,No,0,0,0,
trend-remont66.ru,No,0,0,0,
trend-remont74.ru,No,0,0,0,
trener05.ru,No,0,0,0,
trialsb.ru,No,0,0,0,
trichoptera.ru,No,0,0,0,
tricolor-30.ru,No,0,0,0,
triduums.ru,No,0,0,0,
triglif-krd.ru,No,0,0,0,
trim-stone.ru,No,0,0,0,
tripravilapechati.ru,No,0,0,0,
trishop.ru,No,0,0,0,
trk-felicita.ru,No,0,0,0,
trk-krysha.ru,No,0,0,0,
trkkazah.ru,No,0,0,0,
trlogis.ru,No,0,0,0,
troncomplekt.ru,No,0,0,0,
tronnes.ru,No,0,0,0,
trophypirates.ru,No,0,0,0,
trubype02.ru,No,0,0,0,
truegoods-power-banks.ru,No,0,0,0,
trustrielti.ru,Yes,1,9,1118,
trydrive.ru,No,0,0,0,
trytoys.ru,No,0,0,0,
tsar69.ru,No,0,0,0,
tseeveduard.ru,No,0,0,0,
tsentr-evminova.ru,No,0,0,0,
tshirt-style.ru,No,0,0,0,
tsof.ru,No,0,0,0,
tspkama.ru,No,0,0,0,
tss-shop.ru,No,0,0,0,
tsvetmet-msk.ru,No,0,0,0,
tteezershop.ru,No,0,0,0,
ttzz.ru,No,0,0,0,
tubarfinance.ru,No,0,0,0,
tuberkulez24.ru,No,0,0,0,
tucha.ru,No,0,0,0,
tula-buket.ru,No,0,0,0,
tula-stroykredit.ru,No,0,0,0,
tulakassa.ru,No,0,0,0,
tulapets.ru,No,0,0,0,
tulashar.ru,No,0,0,0,
tulpan96.ru,No,0,0,0,
tumanbez.ru,No,0,0,0,
tumen-evakuator.ru,No,0,0,0,
tur-in-geo.ru,No,0,0,0,
tur-in-georgia.ru,No,0,0,0,
tura-sever.ru,Yes,2,9,58,
turbazy74.ru,No,0,0,0,
turbochat.ru,No,0,0,0,
turbozaim1.ru,No,0,0,0,
turbozakazy.ru,No,0,0,0,
turkmenalabai.ru,No,0,0,0,
turmotor.ru,No,0,0,0,
turs-dv.ru,No,0,0,0,
tushed.ru,No,0,0,0,
tushinskysud.ru,No,0,0,0,
tutkakdoma.ru,No,0,0,0,
tutnovinki.ru,No,0,0,0,
tuum.ru,No,0,0,0,
tver-brus.ru,No,0,0,0,
tverelektrik.ru,No,0,0,0,
tvgoodsadv.ru,No,0,0,0,
tvoi-buchgalter.ru,Yes,0,0,0,
tvoi-horoscopes.ru,Yes,0,0,1,
tvoikabinet.ru,No,0,0,0,
tvointerier.ru,No,0,0,0,
tvoyapodruga.ru,Yes,0,3,6,
tvoydobryymir.ru,No,0,0,0,
tvoydoktorstom.ru,No,0,0,0,
tvzoom.ru,No,0,0,0,
twilight-zone.ru,Yes,0,2,4,
twitchreality.ru,No,0,0,0,
twobears.ru,No,0,0,0,
twolines.ru,No,0,0,0,
tychetours.ru,No,0,0,0,
tyxnyab.ru,No,0,0,0,
u-20.ru,No,0,0,0,
u-r-t.ru,No,0,0,0,
u1konos.ru,No,0,0,0,
u222.ru,No,0,0,0,
u5-shop.ru,No,0,0,0,
u7997.ru,No,0,0,0,
uat-demo.ru,No,0,0,0,
uazservis.ru,No,0,0,0,
uborka-super.ru,No,0,0,0,
ucheba-orenbyrg.ru,Yes,0,0,0,
uchenikam.ru,Hide,0,0,0,
udalenkaizdoma.ru,No,0,0,0,
udarnikk.ru,No,0,0,0,
uecore.ru,No,0,0,0,
ufa-aeroport.ru,No,0,0,0,
ufa-gbo.ru,No,0,0,0,
ufa-remont-noutbukov.ru,No,0,0,0,
ufainki.ru,No,0,0,0,
ufakater.ru,No,0,0,0,
ufnso.ru,Hide,0,0,0,
uftbroker.ru,No,0,0,0,
uhm96.ru,No,0,0,0,
uhod-za.ru,Yes,2,41,138,
uk-72.ru,No,0,0,0,
uk-gadjievo.ru,No,0,0,0,
uk-oktiabrskoe.ru,No,0,0,0,
uk-vashdom.ru,No,0,0,0,
ukok-park.ru,No,0,0,0,
ukzheuk7.ru,No,0,0,0,
ulitko.ru,No,0,0,0,
ulitkoterapia.ru,No,0,0,0,
ulitkoterapiya.ru,No,0,0,0,
ulitkovod.ru,No,0,0,0,
ulitkovodstvo.ru,No,0,0,0,
ultra-beton.ru,No,0,0,0,
ultrotex.ru,No,0,0,0,
um-pe.ru,No,0,0,0,
umdadom.ru,Yes,0,0,0,
umeika.ru,No,0,0,0,
umelez1.ru,No,0,0,0,
umnoclock.ru,No,0,0,0,
umnoeotop63.ru,No,0,0,0,
umurzakov.ru,No,0,0,0,
unassiduous.ru,No,0,0,0,
unbewildered.ru,No,0,0,0,
underconsuming.ru,No,0,0,0,
underlapped.ru,No,0,0,0,
undwonotsu.ru,No,0,0,0,
unframe.ru,No,0,0,0,
unicodecompany.ru,No,0,0,0,
unicon-mbs.ru,No,0,0,0,
unicornpolewear.ru,No,0,0,0,
unicoweb.ru,No,0,0,0,
unilir.ru,No,0,0,0,
union-film.ru,No,0,0,0,
uniposting.ru,No,0,0,0,
unique-doubler.ru,No,0,0,0,
unisynk.ru,No,0,0,0,
unitedsend.ru,No,0,0,0,
unitexno.ru,No,0,0,0,
unitransa.ru,No,0,0,0,
universalmaster2.ru,No,0,0,0,
universeblog.ru,No,0,0,0,
universitetrzd.ru,No,0,0,0,
unjha.ru,No,0,0,0,
unknwnmag.ru,No,0,0,0,
unmutated.ru,No,0,0,0,
unprovisedly.ru,No,0,0,0,
unrdevweb.ru,No,0,0,0,
unreasonability.ru,No,0,0,0,
unsituated.ru,No,0,0,0,
unspoilably.ru,No,0,0,0,
untellable.ru,No,0,0,0,
unterfax.ru,Yes,3,17,122,
untnt.ru,No,0,0,0,
up-ctr.ru,No,0,0,0,
up-promo.ru,No,0,0,0,
upakovka31.ru,No,0,0,0,
updatedman.ru,No,0,0,0,
upex.ru,No,0,0,0,
upface.ru,No,0,0,0,
upiter-don.ru,Yes,0,0,0,
upkid.ru,No,0,0,0,
upodushki.ru,No,0,0,0,
uprdorsnab.ru,No,0,0,0,
upspin.ru,No,0,0,0,
uptimeservice.ru,No,0,0,0,
ur-tur.ru,No,0,0,0,
ural-mama.ru,No,0,0,0,
ural-smk.ru,No,0,0,0,
ural-stanki.ru,No,0,0,0,
uralmetallkomplekt.ru,No,0,0,0,
urconsaltm.ru,No,0,0,0,
ureteral-cancer.ru,No,0,0,0,
ureteralcancer.ru,No,0,0,0,
urethral-cancer.ru,No,0,0,0,
urethralcancer.ru,No,0,0,0,
urho.ru,No,0,0,0,
uridicheskieuslugiufa.ru,No,0,0,0,
urist40.ru,No,0,0,0,
uristkursk.ru,No,0,0,0,
urmans.ru,No,0,0,0,
urvikr.ru,No,0,0,0,
usamask.ru,No,0,0,0,
usedautospb.ru,Yes,0,1,7,
uskcompany.ru,Yes,4,32,148,
uskdon.ru,No,0,0,0,
uslugi-eiektrika.ru,No,0,0,0,
uslugi-ses.ru,No,0,0,0,
usoftware.ru,No,0,0,0,
uspesh.ru,No,0,0,0,
uwebber.ru,No,0,0,0,
uzbmega.ru,No,0,0,0,
uzcinema.ru,Yes,3,18,20,
uzhegov.ru,No,0,0,0,
uzsexi.ru,Yes,54,1451,6408,
v-gorshochke.ru,Yes,0,1,2,
v-l-v.ru,No,0,0,0,
vagon-chik.ru,No,0,0,0,
vaiber.ru,No,0,0,0,
vakuum-pump.ru,No,0,0,0,
valang-tour.ru,No,0,0,0,
valentey.ru,No,0,0,0,
valiza.ru,No,0,0,0,
valmaz.ru,No,0,0,0,
valsaceae.ru,No,0,0,0,
valtrex4cheap.ru,Yes,0,6,328,
valuiki.ru,No,0,0,0,
vambare.ru,No,0,0,0,
vampoom.ru,Yes,0,7,24,
vannesa.ru,No,0,0,0,
vapehouseofficial.ru,No,0,0,0,
vaperusi.ru,No,0,0,0,
vapor-distro.ru,No,0,0,0,
vaqteos.ru,No,0,0,0,
varbaeb.ru,No,0,0,0,
varenduna.ru,No,0,0,0,
varnasrama.ru,No,0,0,0,
varozot.ru,No,0,0,0,
vash-eco-dom.ru,Yes,1,3,30,
vash-stroy-proekt.ru,Yes,0,0,0,
vashe-pravo124.ru,No,0,0,0,
vashekapkeyshestvo.ru,No,0,0,0,
vashveresk.ru,Yes,0,3,7,
vbusblog.ru,No,0,0,0,
vce-orehi.ru,No,0,0,0,
vcedorogi.ru,No,0,0,0,
vco-ckv-33.ru,No,0,0,0,
vdebatah.ru,No,0,0,0,
vdiskusii.ru,No,0,0,0,
vebsmesi.ru,No,0,0,0,
vec-for.ru,No,0,0,0,
vechpamyat.ru,No,0,0,0,
vectorblack.ru,No,0,0,0,
vegvam.ru,No,0,0,0,
veha58.ru,No,0,0,0,
vek-volodina22.ru,No,0,0,0,
vekakbr.ru,Hide,0,0,0,
vektorpf.ru,No,0,0,0,
velarshop.ru,No,0,0,0,
veles-tc.ru,No,0,0,0,
velo-lux.ru,No,0,0,0,
velomotors-mos.ru,No,0,0,0,
velotovar-kh.ru,No,0,0,0,
velsplus.ru,No,0,0,0,
vensale2.ru,No,0,0,0,
vensale3.ru,No,0,0,0,
vensale4.ru,No,0,0,0,
ventilco.ru,No,0,0,0,
verbnamega.ru,No,0,0,0,
verbrequest.ru,No,0,0,0,
vernitesluh.ru,No,0,0,0,
versal-barnaul.ru,No,0,0,0,
verygoodwatch.ru,No,0,0,0,
ves-zakon.ru,Yes,2,10,47,
vesi-d.ru,No,0,0,0,
vesomoe-obnovlenie.ru,No,0,0,0,
vesti-partizansk.ru,Yes,1,6,12,
vesti100info.ru,No,0,0,0,
vestirostov.ru,Yes,14,72,311,
vestnikdgma.ru,No,0,0,0,
vestnikzoj.ru,No,0,0,0,
vestnkzoj.ru,No,0,0,0,
vetryanka24.ru,No,0,0,0,
vezetstav.ru,No,0,0,0,
vg-museum.ru,No,0,0,0,
vgtrk39.ru,No,0,0,0,
vhodgrup.ru,No,0,0,0,
viabona.ru,No,0,0,0,
viacrm.ru,No,0,0,0,
viamont.ru,No,0,0,0,
vibee.ru,No,0,0,0,
vicblog.ru,No,0,0,0,
victoria-krok.ru,No,0,0,0,
video-stare.ru,Yes,0,58,327,
video-tehnica.ru,No,0,0,0,
videobinforum.ru,No,0,0,0,
videogitara.ru,No,0,0,0,
videokollazh.ru,Yes,0,0,0,
videolollazh.ru,No,0,0,0,
videonabludenie26.ru,No,0,0,0,
videonovokuznetsk.ru,No,0,0,0,
videoregistrator2017.ru,No,0,0,0,
videosvadba360.ru,No,0,0,0,
videosvadbamsk.ru,No,0,0,0,
vidsafe.ru,No,0,0,0,
viffaak.ru,No,0,0,0,
vigu.ru,No,0,0,0,
vikorefe.ru,No,0,0,0,
viktor-terekhov.ru,No,0,0,0,
vikup-vikup.ru,No,0,0,0,
villakafe.ru,No,0,0,0,
villnow-clinic.ru,No,0,0,0,
villumination.ru,No,0,0,0,
vinholding.ru,No,0,0,0,
vinipartydecor.ru,No,0,0,0,
vintag-don.ru,No,0,0,0,
vintsvai67.ru,No,0,0,0,
viovi.ru,No,0,0,0,
vip-chasiki.ru,No,0,0,0,
vip-shops.ru,No,0,0,0,
vip-zone24.ru,No,0,0,0,
vip10kasino.ru,No,0,0,0,
vipbet-ra.ru,No,0,0,0,
vipcitycard.ru,No,0,0,0,
vipem.ru,No,0,0,0,
vipgarden.ru,No,0,0,0,
viphotels.ru,No,0,0,0,
vipkritki.ru,Yes,24,375,5511,
vipmonitoping.ru,Yes,1,7,13,
vips-boost.ru,No,0,0,0,
vipsmartwatch.ru,No,0,0,0,
vipultra.ru,Yes,0,0,88,
vipvalet.ru,No,0,0,0,
viratent.ru,No,0,0,0,
virsavia91.ru,No,0,0,0,
virtual-glasses-shop.ru,No,0,0,0,
virtual-ochki-shop.ru,No,0,0,0,
virtual-rp.ru,No,0,0,0,
virtualbuilding.ru,No,0,0,0,
visa-easy.ru,No,0,0,0,
visambe.ru,No,0,0,0,
vita-taishet.ru,No,0,0,0,
vitadent-krg.ru,No,0,0,0,
vitadent21.ru,No,0,0,0,
vitaldos.ru,No,0,0,0,
vitaliylopatin.ru,No,0,0,0,
vitalylopatin.ru,No,0,0,0,
vitalys.ru,Hide,0,0,0,
vitaplyus.ru,No,0,0,0,
vitatech.ru,No,0,0,0,
vitrack.ru,No,0,0,0,
vitrina8marta.ru,No,0,0,0,
vitrinajob.ru,No,0,0,0,
vitron-konvektor.ru,No,0,0,0,
vivaldi-otdushki.ru,No,0,0,0,
vjazhem-vmeste.ru,No,0,0,0,
vk-hack.ru,Yes,9,64,65,
vk547.ru,No,0,0,0,
vkawesome.ru,No,0,0,0,
vkinoshke.ru,Yes,1,12,50,
vks-hotel-rostov.ru,No,0,0,0,
vkusnogotovim1971.ru,Yes,0,6,30,
vkysnoebludo.ru,Yes,0,3,6,
vlad-grupp.ru,No,0,0,0,
vladia66.ru,No,0,0,0,
vladkprf.ru,No,0,0,0,
vladtop.ru,No,0,0,0,
vlastelin-banka.ru,Yes,0,0,0,
vlg-iphone.ru,No,0,0,0,
vlounge.ru,No,0,0,0,
vlservice.ru,No,0,0,0,
vmetr.ru,No,0,0,0,
vms-auto.ru,No,0,0,0,
vmyatinnet74.ru,No,0,0,0,
voasis.ru,No,0,0,0,
vocashift.ru,No,0,0,0,
vodadaru.ru,No,0,0,0,
vodokanalconsulting.ru,No,0,0,0,
voen-kom.ru,No,0,0,0,
voi66.ru,No,0,0,0,
voiman.ru,No,0,0,0,
vokalsky.ru,No,0,0,0,
vokrugsveta-hotel-rostov.ru,No,0,0,0,
vol-den22.ru,No,0,0,0,
volcanotravel.ru,No,0,0,0,
volchansk-adm.ru,Yes,18,54,196,
voldyrnet.ru,No,0,0,0,
volganews24.ru,Hide,0,0,0,
volgogradkahostelrus.ru,No,0,0,0,
volley72.ru,No,0,0,0,
volodarsky-photo.ru,No,0,0,0,
vologdapotolok.ru,No,0,0,0,
voltremont.ru,No,0,0,0,
vonwertzig.ru,No,0,0,0,
vorota-automat.ru,No,0,0,0,
vorota-avtomat.ru,No,0,0,0,
vorota-rolstavni-orenburg.ru,No,0,0,0,
vorota-sura.ru,No,0,0,0,
vorotaautomat.ru,No,0,0,0,
vorotaavtomat.ru,No,0,0,0,
vorotavesta.ru,No,0,0,0,
vosdoon.ru,No,0,0,0,
votetoshtuki.ru,No,0,0,0,
vottakleokna.ru,No,0,0,0,
vozceof.ru,No,0,0,0,
vozduhu.ru,No,0,0,0,
vozrozhdenienapitki.ru,No,0,0,0,
vozvrat-dolg.ru,No,0,0,0,
vpto72.ru,No,0,0,0,
vr-t.ru,No,0,0,0,
vr-tec.ru,No,0,0,0,
vrag-gosudarstvo.ru,No,0,0,0,
vremontemsk.ru,No,0,0,0,
vremyae.ru,No,0,0,0,
vrich.ru,No,0,0,0,
vsedialog.ru,No,0,0,0,
vsediod.ru,No,0,0,0,
vsedlyavas-nn.ru,Yes,1,7,28,
vsekorseti.ru,No,0,0,0,
vsemuslugam-da.ru,No,0,0,0,
vsenabort.ru,No,0,0,0,
vseoo.ru,No,0,0,0,
vserobot.ru,No,0,0,0,
vservise36.ru,No,0,0,0,
vsexv.ru,No,0,0,0,
vsubaru.ru,No,0,0,0,
vsysert.ru,No,0,0,0,
vtpsystem.ru,No,0,0,0,
vualeru.ru,No,0,0,0,
vufkuus.ru,No,0,0,0,
vulkanplayclub.ru,No,0,0,0,
vumdiyg.ru,No,0,0,0,
vvaisberg.ru,No,0,0,0,
vvc34.ru,No,0,0,0,
vvman.ru,No,0,0,0,
vvmeb.ru,No,0,0,0,
vvpk-kirov.ru,No,0,0,0,
vvs-sport.ru,No,0,0,0,
vydavator.ru,No,0,0,0,
vyruchaev-shop.ru,No,0,0,0,
vz3.ru,No,0,0,0,
vz9.ru,No,0,0,0,
w-servis.ru,Yes,0,8,12,
w-wed.ru,No,0,0,0,
waichina.ru,No,0,0,0,
waldorfcamp.ru,No,0,0,0,
wallpaperphoto.ru,No,0,0,0,
wallpapers4you.ru,No,0,0,0,
war2rankings.ru,No,0,0,0,
warcod.ru,No,0,0,0,
warcraft-video.ru,Yes,0,5,8,
wardiuz.ru,No,0,0,0,
warez-2.ru,No,0,0,0,
warez-crack.ru,No,0,0,0,
warmserver.ru,No,0,0,0,
warrior-shop.ru,No,0,0,0,
waschsp.ru,No,0,0,0,
watch-cobra.ru,No,0,0,0,
watch-disel.ru,No,0,0,0,
watch-promo.ru,No,0,0,0,
watchesboutique.ru,No,0,0,0,
watchfilemine.ru,No,0,0,0,
watchlite.ru,No,0,0,0,
wattsbattery.ru,No,0,0,0,
wave-sneaker.ru,No,0,0,0,
wayvision.ru,No,0,0,0,
wblaw.ru,No,0,0,0,
web-gang.ru,No,0,0,0,
web-rs.ru,No,0,0,0,
webalco.ru,No,0,0,0,
webbankir-kabinet.ru,No,0,0,0,
webcity-shop.ru,No,0,0,0,
webdev-skills.ru,No,0,0,0,
webdohod.ru,Yes,0,9,16,
webekroom.ru,No,0,0,0,
webintent.ru,No,0,0,0,
webmoney2u.ru,No,0,0,0,
webprinces.ru,No,0,0,0,
webpromysel.ru,Yes,0,1,5,
webzarco.ru,No,0,0,0,
weddinvr.ru,No,0,0,0,
weely.ru,No,0,0,0,
wehave4you.ru,No,0,0,0,
welcome-phone.ru,No,0,0,0,
welcometea.ru,No,0,0,0,
wellbalance.ru,No,0,0,0,
wellbee.ru,No,0,0,0,
wellkids.ru,No,0,0,0,
wellness21.ru,Yes,1,11,17,
wellnessstartshere.ru,No,0,0,0,
wemall.ru,Yes,0,4,4,
wenner.ru,Yes,0,6,6,
weqgeal.ru,No,0,0,0,
wertzig.ru,No,0,0,0,
west54.ru,Yes,1,15,22,
wesxaeb.ru,No,0,0,0,
wetting.ru,Hide,0,0,0,
weu-fox.ru,No,0,0,0,
wf-bonus.ru,No,0,0,0,
wf-bonusfree.ru,No,0,0,0,
wf-ts.ru,No,0,0,0,
wfacecase.ru,No,0,0,0,
wfdonation.ru,No,0,0,0,
wg-shopp.ru,No,0,0,0,
whispered.ru,No,0,0,0,
white-implants.ru,No,0,0,0,
whiteflowervlg.ru,No,0,0,0,
wholesalevapehouse.ru,No,0,0,0,
wi-free.ru,No,0,0,0,
wibropress39.ru,No,0,0,0,
wideo22.ru,No,0,0,0,
wihiswasstal.ru,No,0,0,0,
wikikazan.ru,No,0,0,0,
wild-alligator1.ru,No,0,0,0,
wilddeer.ru,Yes,3,38,300,
wildsmoke.ru,No,0,0,0,
wiliams.ru,No,0,0,0,
winburger.ru,No,0,0,0,
wineportugal.ru,No,0,0,0,
winmarkett.ru,No,0,0,0,
winnerspromworks.ru,No,0,0,0,
wintropin.ru,No,0,0,0,
wisbuit.ru,No,0,0,0,
wishcoinclub.ru,Yes,0,3,28,
wkusna.ru,No,0,0,0,
wm-clicks.ru,No,0,0,0,
wmsn.ru,No,0,0,0,
wmxwmy.ru,Yes,13,67,258,
wo-mens.ru,No,0,0,0,
wo-warships.ru,No,0,0,0,
wo4.ru,No,0,0,0,
wo6.ru,Yes,0,36,45,
wo9.ru,No,0,0,0,
wodca.ru,No,0,0,0,
wolex.ru,No,0,0,0,
wolf-pack.ru,No,0,0,0,
wolfarka.ru,No,0,0,0,
wolfshoehertonwerke.ru,No,0,0,0,
woman-stars.ru,No,0,0,0,
womangid.ru,Hide,0,0,0,
womj.ru,No,0,0,0,
wonderwomen.ru,No,0,0,0,
wonheok.ru,No,0,0,0,
wood-epoxi.ru,No,0,0,0,
woodfan.ru,No,0,0,0,
woodgifts.ru,No,0,0,0,
woodkitchen.ru,No,0,0,0,
woodly.ru,No,0,0,0,
woodstaf.ru,No,0,0,0,
wooers.ru,No,0,0,0,
wookl.ru,No,0,0,0,
woolfair.ru,No,0,0,0,
wooot.ru,No,0,0,0,
wordcam.ru,No,0,0,0,
wordpressmy.ru,No,0,0,0,
work-advert.ru,Yes,0,8,16,
world-banknotes.ru,Hide,0,0,0,
world-in3.ru,No,0,0,0,
world-line.ru,Yes,0,2,3,
world-throne.ru,No,0,0,0,
world1shop.ru,No,0,0,0,
worlddrift.ru,No,0,0,0,
worldmenu.ru,No,0,0,0,
worldofcartoons.ru,No,0,0,0,
worldoflego.ru,No,0,0,0,
worldskills95.ru,No,0,0,0,
worldtanks-mody.ru,No,0,0,0,
wot-account.ru,No,0,0,0,
wot-key.ru,No,0,0,0,
wow-article.ru,No,0,0,0,
wow-play.ru,No,0,0,0,
wow-remont.ru,No,0,0,0,
wowave.ru,No,0,0,0,
woxkey.ru,No,0,0,0,
wpc80.ru,No,0,0,0,
write4u.ru,No,0,0,0,
wsd63.ru,No,0,0,0,
wtkorset.ru,No,0,0,0,
wvzap.ru,No,0,0,0,
www-dom.ru,No,0,0,0,
wwwletmart.ru,No,0,0,0,
wwwrabota24.ru,No,0,0,0,
wycqoor.ru,No,0,0,0,
x-clean.ru,No,0,0,0,
x-horoscopes.ru,Yes,0,0,0,
x-legenda.ru,Yes,13,67,251,
x-sh.ru,No,0,0,0,
x-spa-solutions.ru,No,0,0,0,
x-trim77.ru,No,0,0,0,
x90e.ru,No,0,0,0,
xamtias.ru,No,0,0,0,
xclsv.ru,Hide,0,0,0,
xelbera.ru,No,0,0,0,
xeshuap.ru,No,0,0,0,
xglass-group.ru,No,0,0,0,
xiaomi-disk.ru,No,0,0,0,
xiaomimarkets.ru,No,0,0,0,
xihzoag.ru,No,0,0,0,
xitqoop.ru,No,0,0,0,
xkzx.ru,Yes,4,34,855,
xofcoaw.ru,No,0,0,0,
xolod-centr.ru,No,0,0,0,
xolod-tech.ru,No,0,0,0,
xrut.ru,No,0,0,0,
xstage.ru,Yes,0,3,5,
xteaproject.ru,No,0,0,0,
xuti.ru,No,0,0,0,
xxlcash.ru,No,0,0,0,
xxxxxxxxxxxxxxxxx.ru,No,0,0,0,
xyask.ru,No,0,0,0,
xymhiur.ru,No,0,0,0,
xyvwaub.ru,No,0,0,0,
y-club.ru,No,0,0,0,
yabloger.ru,Yes,3,25,111,
yablonkaplus.ru,No,0,0,0,
yablonovka.ru,No,0,0,0,
yacf29ba693172c673238c4941d327d2y.ru,No,0,0,0,
yachtdesignstudio.ru,No,0,0,0,
yahonti.ru,Yes,0,5,8,
yakapital.ru,No,0,0,0,
yakhonty.ru,Yes,0,5,8,
yaoicity.ru,No,0,0,0,
yaoptimist.ru,No,0,0,0,
yapartment.ru,No,0,0,0,
yarastu39.ru,No,0,0,0,
yarasw.ru,No,0,0,0,
yarblog.ru,No,0,0,0,
yardansky.ru,No,0,0,0,
yargsm.ru,No,0,0,0,
yatao.ru,No,0,0,0,
yayoga.ru,Yes,0,3,6,
yd-game.ru,No,0,0,0,
yeezbrand.ru,No,0,0,0,
yeezybrand.ru,Yes,2,66,228,
yekaterinburg-guide.ru,No,0,0,0,
yes-photos.ru,No,0,0,0,
yespizza73.ru,No,0,0,0,
yin-yoga.ru,No,0,0,0,
yngvg.ru,No,0,0,0,
yogist.ru,No,0,0,0,
yoniteam.ru,No,0,0,0,
youfuture.ru,No,0,0,0,
youlearn.ru,No,0,0,0,
youngvangogh.ru,No,0,0,0,
youradress.ru,No,0,0,0,
yourbettor.ru,No,0,0,0,
yourpromo.ru,No,0,0,0,
yourslots.ru,No,0,0,0,
yourvideograph.ru,No,0,0,0,
youspk.ru,No,0,0,0,
youtrain.ru,No,0,0,0,
youtramplin.ru,No,0,0,0,
youtub-music.ru,Yes,1,16,25,
yoya-plus.ru,No,0,0,0,
yoyababy74.ru,No,0,0,0,
ytmoney.ru,Yes,0,0,0,
yu-card.ru,No,0,0,0,
yu-garant.ru,No,0,0,0,
yugprom-a.ru,No,0,0,0,
yuk-kosmetika.ru,No,0,0,0,
yuliyamalets.ru,No,0,0,0,
yuliyarasskazova.ru,No,0,0,0,
yultime.ru,No,0,0,0,
yumarket.ru,No,0,0,0,
yumimishki.ru,No,0,0,0,
yuntura.ru,No,0,0,0,
yupyupyup.ru,No,0,0,0,
yuristi-pravo.ru,Yes,1,2,5,
yutnostroy.ru,No,0,0,0,
z-texcompany.ru,No,0,0,0,
z0d.ru,No,0,0,0,
zagainov.ru,No,0,0,0,
zagmag.ru,No,0,0,0,
zaimibystro.ru,No,0,0,0,
zakaz-phallosan.ru,Yes,30,208,774,
zakaz-powerbank.ru,No,0,0,0,
zalog-derzhava.ru,No,0,0,0,
zamena-ok.ru,No,0,0,0,
zamenamsk.ru,No,0,0,0,
zamyzhem.ru,No,0,0,0,
zanovosti.ru,Yes,0,4,75,
zao-pzsm.ru,No,0,0,0,
zaobe.ru,No,0,0,0,
zaoobh-n.ru,Yes,1,4,42,
zap-tuning.ru,No,0,0,0,
zap-vag.ru,No,0,0,0,
zapchasti-toyota-perm.ru,No,0,0,0,
zapovednikmed.ru,No,0,0,0,
zaprav-sam.ru,No,0,0,0,
zarabativaem-online.ru,No,0,0,0,
zarabotak.ru,No,0,0,0,
zarabotatizdoma.ru,No,0,0,0,
zarabotay-tyt.ru,No,0,0,0,
zarabotoknadomu.ru,No,0,0,0,
zashitimsea.ru,No,0,0,0,
zaslavskiyza.ru,No,0,0,0,
zastupis.ru,No,0,0,0,
zavgar23.ru,No,0,0,0,
zavod-kovshei.ru,No,0,0,0,
zavod-pro.ru,No,0,0,0,
zaz-avto.ru,Yes,15,63,202,
zborka-mebels.ru,No,0,0,0,
zdarovsites.ru,No,0,0,0,
zdoro4life.ru,No,0,0,0,
zdorovblogs.ru,No,0,0,0,
zdorovmylife.ru,No,0,0,0,
zdorovyy-son.ru,No,0,0,0,
zdorvolos.ru,Yes,0,5,15,
zefir-biysk.ru,No,0,0,0,
zelenoetaxi34.ru,No,0,0,0,
zemproekt59.ru,No,0,0,0,
zenithejuice.ru,No,0,0,0,
zennostore.ru,No,0,0,0,
zeppelin-monitoringcenter.ru,No,0,0,0,
zeppelin-monitoringcentre.ru,No,0,0,0,
zerkalo-regicars.ru,No,0,0,0,
zerkalo18.ru,No,0,0,0,
zerkalo2cam.ru,No,0,0,0,
zerospin.ru,No,0,0,0,
zeynet.ru,No,0,0,0,
zgbi3.ru,No,0,0,0,
zhaluzistavropol.ru,No,0,0,0,
zhdun2.ru,No,0,0,0,
